GeneInfo	BT_A_N_001	BT_A_N_025	BT_A_N_029	BT_A_P_014	BT_A_P_026	BT_A_P_030	BT_A_SL_003	BT_A_SL_027	BT_A_SL_031	BT_A_SM_004	BT_A_SM_028	BT_A_SM_032
XM_012315965.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012315966.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866338.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866339.1	0	1	0	0	0	0	0	0	1	0	1	0
XM_012315971.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012315972.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012315969.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012315962.2	1	2	1	0	0	0	1	0	1	0	0	0
XM_012315961.2	0	0	1	0	0	0	1	1	3	1	0	0
XM_012315960.2	22	29	27	24	31	27	28	19	22	34	17	23
XM_012315959.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400476.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012315958.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400477.3	104	155	71	70	69	69	79	65	98	67	62	60
XM_012315957.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400442.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400441.3	373	648	266	411	454	506	126	379	267	172	520	360
XM_003400443.3	133	220	231	200	104	125	177	135	153	213	121	115
XM_003400445.3	570	469	335	381	435	455	571	413	423	350	326	297
XM_012315974.1	30	98	59	64	35	51	49	39	38	54	54	46
XM_003400446.3	700	997	1030	834	710	735	1041	816	730	642	602	702
XM_003400447.3	103	124	116	87	106	102	131	92	92	113	103	97
XM_003400448.3	515	523	412	392	509	498	637	482	365	348	317	385
XM_012315981.1	5	0	1	2	3	1	1	2	1	0	0	1
XM_012315980.2	5	2	4	6	5	0	2	2	3	3	1	0
XM_003400449.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012315982.2	6	1	4	0	2	2	5	5	4	7	1	2
XM_003400462.3	3	1	4	1	3	8	6	0	0	1	5	0
XM_012315975.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012315983.2	2	1	1	0	0	0	1	1	1	3	2	2
XM_012315984.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400463.3	4	0	0	0	0	0	0	1	0	1	1	1
XR_002308336.1	37	18	25	15	28	25	41	27	23	22	12	19
XR_001099294.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866373.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012315986.2	4	1	0	1	2	1	4	0	1	2	0	1
XM_012315987.2	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308337.1	26	47	50	42	30	38	37	26	46	50	26	43
XM_003400452.3	593	695	665	618	588	615	707	609	580	465	435	495
XM_003400451.3	926	792	737	700	677	699	975	664	546	597	545	595
XM_003400453.3	259	247	190	219	187	169	220	235	207	195	130	171
XM_012315988.2	765	781	859	741	544	656	744	593	505	640	562	575
XM_012315991.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012315992.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400455.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866489.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012315990.2	0	0	0	0	0	0	0	0	0	1	0	0
XM_003400456.3	2	2	0	0	0	1	3	0	1	1	2	0
XM_020866490.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866491.1	0	0	5	2	1	2	0	0	1	2	1	0
XM_020866585.1	3	1	0	0	3	0	3	0	0	0	0	0
XM_020866513.1	0	1	2	0	0	0	1	0	0	1	0	0
XM_012315997.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012315996.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866511.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400457.3	0	0	1	0	0	0	0	0	0	0	1	0
XM_003400458.3	204	337	216	219	205	267	214	205	199	225	232	203
XM_012316000.2	0	0	0	0	0	0	0	0	3	0	0	0
XM_020866372.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866371.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316001.2	73	73	54	72	53	60	70	50	69	79	46	40
XM_003400459.3	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308388.1	1	2	0	0	2	0	0	4	2	1	0	2
XM_020866539.1	16	16	11	9	6	8	10	12	6	7	4	10
XM_020866586.1	1	0	0	0	0	0	0	0	0	0	0	0
XR_002308334.1	10	20	57	14	7	18	22	19	14	24	20	25
XM_012316006.2	0	0	0	1	0	0	0	0	0	0	0	0
XM_012316007.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400469.3	6	2	2	5	0	1	3	2	3	2	1	1
XM_012316005.2	1	0	3	1	3	1	3	5	2	1	1	0
XM_012316014.2	10	0	5	9	8	1	7	7	5	4	2	2
XM_012316012.2	0	0	0	0	1	0	0	0	0	0	0	0
XM_012316013.2	0	0	0	1	0	0	0	0	1	0	0	0
XM_012316008.2	0	0	0	1	2	0	1	0	0	3	0	0
XM_012316009.2	0	0	0	0	0	0	0	0	1	0	0	0
XM_012316010.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866345.1	1	0	0	0	0	0	0	1	1	1	0	0
XM_012316015.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400471.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400472.3	3	0	2	0	0	2	3	1	1	5	3	1
XM_003400498.3	1579	2100	1336	1450	1550	1769	2008	1316	1521	1371	1485	1387
XM_003400504.3	68	20	30	35	22	23	22	29	31	27	36	21
XM_003400492.3	2	0	0	0	3	2	3	2	0	1	1	0
XM_012316020.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316021.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316019.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316022.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866495.1	55	56	38	38	34	45	53	33	47	69	38	43
XM_020866496.1	0	0	2	0	0	0	0	0	0	0	0	0
XM_012316027.2	1	2	3	4	1	0	2	1	0	2	0	0
XM_012316025.2	1	8	2	0	1	0	5	2	1	0	1	0
XM_003400478.3	6937	6921	5812	5276	5411	6025	8099	4917	5280	5662	4655	4569
XM_003400479.3	60	105	64	74	53	46	73	55	44	56	42	67
XM_003400480.3	2235	2625	1868	2311	2201	3051	1696	2066	2253	1953	1953	2118
XM_012316028.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316036.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316033.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316032.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316034.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866661.1	0	4	1	2	2	6	3	1	0	1	4	4
XM_020866662.1	6	5	1	2	5	3	6	7	7	2	7	6
XM_020866663.1	6	5	6	4	8	4	6	2	7	4	5	1
XR_002308421.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308419.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308420.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316040.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316039.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316038.2	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308424.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308422.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308423.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400483.3	597	650	616	565	534	541	762	510	450	506	470	463
XM_012316045.2	117	95	108	89	65	75	153	66	79	132	68	59
XM_003400485.3	565	510	384	384	384	462	607	417	359	469	348	331
XM_003400486.3	370	359	337	292	245	301	325	238	268	295	222	264
XM_012316047.2	66	122	73	86	66	51	98	55	61	70	45	50
XM_020866668.1	3	5	5	1	1	3	7	3	3	7	2	2
XM_003400488.3	1160	892	941	844	846	704	1287	982	797	902	553	648
XM_012316050.2	2	0	2	2	3	0	3	0	3	1	1	0
XM_012316049.2	0	1	0	1	0	0	1	0	0	0	0	0
XM_003400489.3	0	0	3	0	3	0	2	5	0	3	1	2
XM_012316052.2	0	0	0	0	0	0	0	0	1	0	0	0
XM_003400490.3	3986	3886	3548	2690	3783	4251	4496	3978	2960	1812	2478	2592
XM_020866645.1	72	55	56	52	53	53	62	60	62	56	37	50
XM_012316053.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400491.3	1	2	7	4	4	3	4	3	1	5	2	0
XM_020866587.1	426	280	280	253	266	192	254	322	233	249	100	176
XM_012316055.2	12	11	15	10	9	2	13	6	13	7	1	3
XM_012316056.2	70	49	53	55	51	33	45	38	47	60	28	28
XM_020866707.1	17	15	10	8	14	11	10	14	17	11	9	7
XM_012316060.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316057.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316062.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316061.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316059.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400494.3	2	6	1	2	4	3	1	6	10	1	1	1
XM_012316065.2	9	21	12	11	13	30	6	17	11	6	17	11
XM_012316064.2	1	0	1	0	1	1	1	0	0	3	1	0
XM_020866708.1	1	0	0	1	0	0	2	3	0	0	1	0
XM_003400497.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316066.2	5	3	5	5	7	5	9	5	6	9	5	2
XM_003400496.3	258	271	179	155	235	401	151	75	105	149	446	617
LOC100647942	21	13	6	12	9	11	3	15	16	10	17	12
XM_003400499.3	37	32	19	7	19	20	23	18	15	25	14	12
XM_003400500.3	242	152	60	124	130	102	205	149	578	945	249	76
XM_012316067.2	50	25	47	43	31	32	39	24	18	34	22	20
XM_012316068.2	1	0	0	3	1	0	1	0	0	0	0	0
XM_003400502.3	15	9	10	18	11	18	15	19	17	8	13	6
XM_003400503.3	15	2	1	4	6	5	6	5	4	4	0	5
XM_020866359.1	1	0	2	0	0	1	0	5	3	1	1	1
XM_012316073.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866494.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316072.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316069.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316071.2	1	0	0	1	0	0	0	0	0	0	0	0
XR_001099296.2	506	622	750	661	250	354	382	455	300	227	280	367
XR_001099297.2	34	9	18	26	31	12	30	31	27	29	3	7
XM_012316077.2	253	192	234	196	146	160	216	169	169	134	88	127
XR_001099295.2	123	98	198	123	81	96	141	125	77	92	49	76
XM_020866588.1	0	1	0	0	0	0	0	0	1	0	0	0
XM_020866669.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400622.3	4	1	1	3	5	1	0	1	1	2	3	1
XM_012316078.2	1	1	0	0	2	1	2	0	0	0	0	0
XM_012316079.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400612.3	6339	3960	2956	2202	4423	3022	3108	5490	3248	3000	1707	2280
XR_001099299.2	1	1	0	0	0	1	0	1	0	0	1	1
XM_012316091.2	37	32	17	12	31	33	32	27	22	14	15	19
XM_020866573.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866574.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866577.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316088.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316089.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316086.2	315	466	448	405	239	275	396	298	315	318	257	285
XM_012316081.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400556.3	31	30	26	22	20	29	9	12	19	32	21	23
TRNAP-AGG-4	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316083.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316085.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316082.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866575.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316211.2	0	0	0	0	0	0	0	2	0	0	0	0
NM_001280918.1	616	897	934	1012	714	785	953	929	737	574	547	656
XM_012316093.2	376	443	460	517	344	337	1319	420	559	545	348	265
XM_003400577.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316094.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316095.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866389.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866390.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400591.3	63	41	77	42	44	58	134	57	44	78	60	44
XM_020866391.1	15	12	78	11	5	23	29	9	36	18	74	13
XM_012316212.1	0	0	9	0	0	1	4	0	0	2	4	0
XM_012316096.2	17	6	4	11	14	10	13	10	12	19	2	6
XM_003400608.3	405	420	413	340	288	264	351	286	225	270	212	252
XM_012316097.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866340.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400611.3	262	368	304	256	289	316	399	292	249	231	285	260
XM_020866658.1	0	0	1	2	1	0	0	0	1	1	2	1
XM_020866589.1	0	8	0	7	2	3	3	2	4	7	0	6
XM_003400613.3	119	148	164	121	100	116	111	95	115	105	76	102
XM_003400614.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866343.1	2	1	1	0	0	0	1	1	0	0	1	7
XM_012316105.2	36	70	36	39	45	46	30	45	50	18	68	48
XM_012316106.2	1484	2532	1897	2033	1643	2050	2261	1844	1838	1455	1606	1929
XM_003400616.3	222	258	264	248	210	227	300	218	155	160	153	220
XM_020866643.1	397	494	422	456	371	393	542	365	362	404	332	336
XM_012316107.2	147	220	182	151	121	166	209	148	164	160	140	137
XM_003400617.3	1331	1116	983	841	838	1039	1214	893	790	920	714	798
XM_012316109.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400619.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400620.3	616	716	548	536	568	685	784	504	597	543	642	454
XM_003400621.3	156	157	91	127	136	133	141	117	124	87	90	95
XM_003400623.3	13	19	5	8	8	9	13	14	7	13	4	10
XM_020866497.1	0	0	2	4	0	0	0	0	1	0	0	0
XM_003400625.3	3572	7695	4150	5884	5593	6770	6511	5038	6024	3646	5371	5447
XM_003400624.3	269	288	206	271	211	241	234	266	213	199	177	199
XM_003400627.3	338	496	358	398	299	442	443	294	326	275	309	354
XM_003400626.3	515	484	488	529	359	402	559	531	389	469	333	380
XM_003400629.3	702	667	649	491	610	719	884	670	501	527	537	498
LOC100644738	117	137	161	140	115	127	208	88	111	133	97	102
XM_003400630.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316114.2	0	0	0	0	0	2	0	0	0	0	0	0
XM_003400632.2	52	35	30	37	59	45	127	42	30	18	21	27
XM_012316115.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316116.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316117.2	5	0	1	1	2	0	0	0	1	1	2	0
XM_003400635.3	593	600	636	525	460	486	568	483	467	493	355	423
XM_003400634.3	117	76	75	81	63	67	90	69	60	63	32	36
XM_003400598.2	120	61	92	78	79	47	86	62	64	109	31	69
XM_003400639.3	11389	10130	11050	8981	7906	7262	9816	9159	7614	8636	5356	7397
XM_003400637.2	10279	10772	10455	9980	7363	8285	10599	7912	8874	9723	7196	7308
XM_012316118.2	137	151	142	145	89	127	150	90	133	149	105	91
XM_020866563.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316119.2	47	32	27	17	27	33	39	27	27	35	23	21
XM_012316121.1	1318	1694	1478	1372	1192	1311	1654	1226	1237	1127	1091	1207
XR_002308398.1	60	64	60	33	43	49	46	45	28	22	19	34
XM_012316123.2	506	559	557	447	482	511	580	454	570	387	373	406
XM_012316124.2	9	1	2	2	2	3	0	1	2	3	0	0
XM_020866564.1	27	10	11	8	12	5	15	10	3	9	9	12
XM_003400514.3	12	2	0	2	3	5	5	4	3	1	1	0
XM_020866566.1	171	102	122	70	84	70	117	100	103	107	62	75
XM_003400515.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316125.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316122.2	16	17	33	11	21	12	10	13	15	23	6	9
XM_003400516.3	14	15	18	6	14	6	10	9	6	7	4	3
XM_012316126.2	30	14	20	15	21	19	23	21	12	33	9	13
XM_003400518.3	1084	962	772	824	874	931	925	1281	811	498	698	1003
XM_020866567.1	21	8	13	7	16	16	15	21	8	14	2	12
XM_003400519.2	963	1368	760	1259	992	1073	1386	1033	999	797	954	870
XM_003400520.3	2297	4508	2295	3367	2921	3635	3551	2936	3301	2083	2893	3192
XM_012316128.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400521.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400522.3	48	25	27	30	28	25	38	22	31	40	19	19
XM_003400523.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866568.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308399.1	9	4	5	4	4	3	3	5	3	6	2	5
XM_020866591.1	1	9	6	4	5	7	6	7	1	0	2	1
XM_003400526.3	7	1	1	5	5	6	9	7	5	6	2	3
XM_020866569.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316130.2	76	48	33	46	50	59	73	48	37	21	24	26
XM_003400527.3	710	841	579	469	622	798	800	651	448	564	687	592
XM_012316131.2	1361	1618	1336	1319	887	935	893	852	1142	1013	884	1095
XM_012316132.2	58	706	335	600	350	366	56	419	332	283	336	492
XM_003400528.3	2123	2899	2056	1989	1909	2451	2578	1924	2169	1886	1995	1915
XM_003400529.3	106	81	68	60	67	50	74	35	55	52	56	60
XM_012316134.2	6	7	4	8	8	7	13	10	12	11	3	3
XM_012316133.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866448.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316135.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308382.1	0	1	4	0	0	1	1	1	5	0	0	0
XM_003400536.3	125	115	150	150	139	76	122	101	90	88	89	89
XM_003400537.3	7	10	6	2	4	6	8	6	9	4	3	1
XM_020866498.1	7	14	24	8	18	7	15	12	21	8	7	15
XM_003400531.3	2973	4558	3800	3428	2869	3573	3523	2999	2971	2464	2554	2966
XM_020866499.1	177	193	169	144	136	135	196	168	110	130	140	128
XM_003400532.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316138.2	0	2	0	0	0	2	2	0	0	0	0	0
XM_012316136.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400533.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316137.2	0	1	0	1	0	0	3	0	0	1	0	0
XM_003400535.3	151	264	242	216	173	183	227	141	194	223	145	140
XM_003400534.3	930	798	1017	787	965	1007	1420	915	840	631	579	503
XM_020866501.1	4986	4925	5316	4393	2592	3410	7777	4963	2428	2272	3485	3448
TRNAG-CCC	1	3	1	5	1	1	2	8	4	3	0	2
TRNAE-CUC-4	0	0	2	0	0	1	0	0	0	0	0	0
XM_003400539.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316142.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400540.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316144.2	1	2	0	1	0	0	1	3	0	6	4	3
XM_003400543.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400544.2	0	1	0	0	0	0	1	1	3	0	1	2
XM_012316143.2	0	0	0	0	1	1	2	0	0	0	0	0
XM_003400545.3	8	15	8	16	3	8	6	3	5	8	10	10
XM_020866507.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866508.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866505.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866506.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866509.1	11	17	1	5	10	5	10	11	9	12	16	10
XM_003400548.3	80	68	58	49	33	49	37	45	36	51	46	56
XR_002308380.1	1	1	2	0	0	1	0	2	3	0	1	0
XR_002308381.1	0	0	0	2	0	0	0	0	0	0	0	1
XM_003400549.3	61	82	65	77	59	76	140	68	104	250	178	72
XM_012316148.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316147.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400550.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400551.3	42	90	59	45	57	59	71	55	62	43	55	47
XM_012316149.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400552.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316150.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316151.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316152.2	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308332.1	66	139	106	99	83	88	114	76	90	95	83	160
XM_020866431.1	0	1	2	1	1	0	0	0	0	0	0	0
XM_012316155.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316154.2	0	1	1	1	1	2	7	1	2	1	2	2
XM_012316170.2	15	46	30	57	22	21	21	41	14	7	27	25
XM_003400554.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316169.2	14	17	17	13	17	10	6	15	15	6	17	3
XM_012316165.2	120	57	67	62	101	106	113	124	93	68	43	38
XM_012316167.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400558.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400557.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316168.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316164.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316157.2	0	4	1	4	0	3	7	2	1	1	1	0
XM_012316158.2	0	2	1	2	4	3	2	1	0	1	0	0
XM_012316156.2	1907	1427	1468	1438	1308	1325	1909	1490	1424	1254	934	1055
XM_003400571.3	609	735	557	555	563	558	756	542	650	655	602	521
XM_012316174.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400563.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316177.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316175.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866401.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316176.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316171.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316173.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400574.3	1477	2839	1549	2228	1770	2089	1805	1851	1902	1343	1598	1646
XM_020866403.1	1	0	0	1	0	0	1	0	0	0	1	0
XM_020866402.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866404.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316179.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316180.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316178.2	0	3	0	3	1	1	2	5	1	0	1	0
XM_020866405.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866407.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866409.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866408.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866406.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866410.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866412.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866411.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866592.1	73	46	50	40	48	40	48	37	42	58	39	53
LOC100646963	694	737	480	680	607	652	677	654	568	538	477	626
XM_012316183.2	1	1	0	0	0	0	2	0	0	0	0	1
XM_003400559.3	0	0	0	0	0	0	0	0	0	0	0	1
XM_003400572.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316187.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400576.3	114	231	151	169	182	275	270	133	145	170	251	188
XM_003400566.3	15292	34317	16988	25595	19041	22726	22689	17750	21224	13539	19509	18165
XM_003400569.3	764	838	598	613	634	731	716	678	598	497	430	611
XM_003400560.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866601.1	2	1	2	3	0	0	0	0	1	1	0	0
XM_012316188.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866604.1	26	13	19	22	22	16	15	17	15	10	8	19
XM_012316218.2	55	52	60	45	60	43	55	64	56	34	20	50
XM_003400565.3	1185	1691	1226	1415	1194	1324	1473	1293	1252	1202	1272	1216
XM_020866603.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866602.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316191.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400564.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400575.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316192.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400579.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866493.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316193.2	1	1	0	0	1	0	0	1	0	1	2	0
XM_020866492.1	0	0	0	0	0	0	1	0	0	0	0	1
XM_020866414.1	19	8	6	14	15	8	4	14	6	4	4	11
XM_020866416.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866417.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866418.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866419.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866420.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866415.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866422.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866421.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866424.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866425.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866423.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866426.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400581.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316199.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866427.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316200.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316201.2	54	66	25	37	44	58	35	48	27	31	57	51
XM_012316202.2	95	113	72	84	57	72	64	62	79	93	66	77
XM_003400582.3	1	3	0	3	5	4	1	3	2	2	2	0
XM_020866449.1	57	23	16	16	19	40	16	21	34	20	24	59
XM_012316203.2	402	668	616	496	447	428	537	432	381	400	464	485
XM_003400583.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316204.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316205.1	0	0	0	0	1	0	0	0	0	1	0	0
XM_012316206.1	3	2	1	0	0	3	1	1	5	1	1	0
XM_020866665.1	0	0	0	0	0	0	0	2	0	0	0	0
XM_020866666.1	15	13	13	11	8	12	15	13	12	10	2	9
XR_002308425.1	24	15	17	26	26	33	35	25	25	33	8	15
XM_003400584.3	9	12	6	9	10	12	18	13	7	8	7	16
XM_012316207.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020866667.1	0	3	4	2	2	1	2	5	0	2	2	2
XM_012316210.2	827	315	496	417	515	340	496	703	430	460	217	298
XM_012316209.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012316208.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003400587.3	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308372.1	32	9	24	18	19	8	17	13	29	20	4	9
